Customer ID,Age,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Population,Gender_Female,Gender_Male,Gender_nan,Married_No,Married_Yes,Married_nan,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Offer_nan,Phone Service_No,Phone Service_Yes,Phone Service_nan,Multiple Lines_No,Multiple Lines_Yes,Multiple Lines_nan,Internet Service_No,Internet Service_Yes,Internet Service_nan,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Internet Type_nan,Online Security_No,Online Security_Yes,Online Security_nan,Online Backup_No,Online Backup_Yes,Online Backup_nan,Device Protection Plan_No,Device Protection Plan_Yes,Device Protection Plan_nan,Premium Tech Support_No,Premium Tech Support_Yes,Premium Tech Support_nan,Streaming TV_No,Streaming TV_Yes,Streaming TV_nan,Streaming Movies_No,Streaming Movies_Yes,Streaming Movies_nan,Streaming Music_No,Streaming Music_Yes,Streaming Music_nan,Unlimited Data_No,Unlimited Data_Yes,Unlimited Data_nan,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Contract_nan,Paperless Billing_No,Paperless Billing_Yes,Paperless Billing_nan,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Payment Method_nan,Churn Category
3996-ZNWYK,0.45901639344262296,0.0,34.255442,-118.421314,0.9090909090909091,0.20270270270270271,0.4024804960992199,0.35294117647058826,0.5116243085373874,0.12665249144864565,0.5639440765268579,0.355242768595041,0.09032547699214366,0.11836530919101722,0.5,0.9243292016906491,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0684-AOSIH,0.03278688524590164,0.2222222222222222,37.424342,-122.165641,0.09090909090909091,0.581081081081081,0.08341668333666732,0.0,0.04113960775211794,0.08798650272718868,0.5639440765268579,0.355242768595041,0.051481481481481475,0.07880678843751203,0.5,0.12714061832169823,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,-1
9500-LTVBP,0.4426229508196721,0.0,37.573633,-122.455167,0.2727272727272727,0.14864864864864866,0.5019003800760152,0.2,0.6141348497156783,0.09913793103448275,0.5639440765268579,0.355242768595041,0.08447811447811447,0.09671115021098882,0.5,0.36933086384575203,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
5229-PRWKT,0.4918032786885246,0.0,37.540582,-122.509594,0.0,0.4189189189189189,0.4604563202644201,0.23529411764705882,0.475012575646432,0.2605566816947356,0.5689359601539706,0.37276462323874204,0.21114990763169084,0.2516841893545393,1.0,0.02228237640689557,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1679-JRFBR,0.3442622950819672,0.0,38.636102,-120.522149,0.9090909090909091,0.9594594594594594,0.9689937987597519,0.23529411764705882,0.6474991296274806,0.6698137191457889,0.5639440765268579,0.355242768595041,0.9785858585858586,0.7761737350288259,0.5,0.006259201215747732,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-1
1764-VUUMT,0.45901639344262296,0.3333333333333333,34.044271,-118.185237,0.0,0.4189189189189189,0.4604563202644201,0.23529411764705882,0.475012575646432,0.2605566816947356,0.5689359601539706,0.37276462323874204,0.21114990763169084,0.2516841893545393,0.0,0.5287362872204018,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
7531-GQHME,0.45901639344262296,0.3333333333333333,34.613476,-118.256358,0.0,0.4189189189189189,0.4604563202644201,0.23529411764705882,0.475012575646432,0.2605566816947356,0.5689359601539706,0.37276462323874204,0.21114990763169084,0.2516841893545393,0.75,0.32336040271643635,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
4377-VDHYI,0.5081967213114754,0.3333333333333333,37.505768,-121.962472,0.45454545454545453,0.4594594594594595,0.03060612122424485,0.6705882352941176,0.7190630923368535,0.363634787833965,0.5639440765268579,0.355242768595041,0.015025252525252527,0.26741891188980077,0.75,0.5330863845752006,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
5533-NHFRF,0.45901639344262296,0.0,37.980057,-121.801599,0.0,0.02702702702702703,0.47649529905981197,0.2823529411764706,0.5710997640323393,0.02275931404271055,0.5639440765268579,0.355242768595041,0.02005050505050505,0.022236197083453892,0.5,0.8632853682860806,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-1
7516-GMHUV,0.45901639344262296,0.0,40.936285,-121.572692,0.0,0.4189189189189189,0.4604563202644201,0.23529411764705882,0.475012575646432,0.2605566816947356,0.5689359601539706,0.37276462323874204,0.21114990763169084,0.2516841893545393,0.75,0.003267322030678634,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5197-PYEPU,0.7377049180327869,0.0,33.507255,-117.029473,0.36363636363636365,0.527027027027027,0.04060812162432486,0.2235294117647059,0.6721596843448996,0.379518350744199,0.5639440765268579,0.355242768595041,0.022783389450056115,0.28122559161329924,0.25,0.4385335042978582,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
6743-HHQPF,0.45901639344262296,0.0,38.803731,-121.043799,0.0,0.4189189189189189,0.4604563202644201,0.23529411764705882,0.475012575646432,0.2605566816947356,0.5689359601539706,0.37276462323874204,0.21114990763169084,0.2516841893545393,0.5,0.011141188203447784,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
2120-SMPEX,0.32786885245901637,0.0,33.723579,-118.005441,0.0,0.4189189189189189,0.4604563202644201,0.23529411764705882,0.475012575646432,0.2605566816947356,0.5689359601539706,0.37276462323874204,0.21114990763169084,0.2516841893545393,0.5,0.5581421854965095,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2
2898-LSJGD,0.5409836065573771,0.0,34.165383,-118.123752,0.09090909090909091,0.8648648648648649,0.396879375875175,0.23529411764705882,0.7282503578198136,0.68320121105667,0.5639440765268579,0.6393336776859515,0.36184062850729515,0.6112437050404835,1.0,0.36529420145319846,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-1
0496-AHOOK,1.0,0.0,36.125529,-120.864443,0.0,0.4189189189189189,0.4604563202644201,0.23529411764705882,0.475012575646432,0.2605566816947356,0.5689359601539706,0.37276462323874204,0.21114990763169084,0.2516841893545393,0.5,0.004948473191812699,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
6599-RCLCJ,0.13114754098360656,0.2222222222222222,38.349195,-121.902943,0.8181818181818182,0.6081081081081081,0.0,0.611764705882353,0.19055355692236278,0.18505593047980032,0.5639440765268579,0.355242768595041,0.0,0.13370903781407897,0.5,0.0016241629861803676,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-1
6693-DJWTY,0.7540983606557377,0.0,37.680844,-122.48131,0.5454545454545454,0.21621621621621623,0.0,0.16470588235294117,0.1833004525937101,0.06451650180271794,0.5639440765268579,0.355242768595041,0.0,0.046478585848111466,0.5,0.6015766728403856,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,-1
1661-CZBAU,0.45901639344262296,0.0,38.805481,-120.13287,0.0,0.4189189189189189,0.4604563202644201,0.23529411764705882,0.475012575646432,0.2605566816947356,0.5689359601539706,0.37276462323874204,0.21114990763169084,0.2516841893545393,0.5,0.00023745072897373795,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
2805-AUFQN,0.5081967213114754,0.0,38.672638,-121.147403,0.0,0.36486486486486486,0.2738547709541908,0.1411764705882353,0.7340528412827356,0.2930745585652214,0.5639440765268579,0.355242768595041,0.10755331088664422,0.23796744935181363,1.0,0.4925203020373273,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0841-NULXI,0.14754098360655737,0.2222222222222222,39.084645,-120.894014,0.09090909090909091,0.9459459459459459,0.409881976395279,0.0,0.04191599638448074,0.1592920865304613,0.5639440765268579,0.355242768595041,0.40819023569023566,0.23672309202724875,0.5,0.08097069858004464,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0263-FJTQO,0.7213114754098361,0.0,37.830267,-121.201018,0.0,0.7972972972972973,0.7883576715343068,0.0,0.0933619589184171,0.17174355181658502,0.5639440765268579,0.355242768595041,0.6634680134680134,0.3218177317573704,0.5,0.3489385952414874,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5302-BDJNT,0.45901639344262296,0.3333333333333333,39.003358,-121.022539,0.6363636363636364,0.9324324324324325,0.07341468293658732,0.32941176470588235,0.8781478472786353,0.8616356198576315,0.5639440765268579,0.355242768595041,0.07208193041526374,0.6448112473845917,0.75,0.035589115258583846,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-1
3280-NMUVX,0.45901639344262296,0.0,33.362575,-117.299644,0.0,0.21621621621621623,0.9491898379675935,0.058823529411764705,0.48744729410854515,0.12623070167329206,0.5639440765268579,0.355242768595041,0.22633277216610553,0.158596184305376,0.75,0.19625777651137388,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1820-TQVEV,0.9016393442622951,0.0,34.70434,-120.02609,0.18181818181818182,0.43243243243243246,0.24664932986597318,0.27058823529411763,0.47245754516266303,0.24122330590736804,0.5639440765268579,0.355242768595041,0.11762626262626263,0.20941329555660743,0.75,0.012508904402336514,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1100-DDVRV,0.6229508196721312,0.0,33.876482,-118.284077,0.0,0.4189189189189189,0.4604563202644201,0.23529411764705882,0.475012575646432,0.2605566816947356,0.5689359601539706,0.37276462323874204,0.21114990763169084,0.2516841893545393,0.5,0.0946003704231372,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
9779-DPNEJ,0.7540983606557377,0.0,40.524535,-122.647172,0.0,0.6081081081081081,0.32086417283456686,0.3058823529411765,0.5198444934431937,0.37400619395396134,0.5639440765268579,0.355242768595041,0.20702581369248033,0.33214890809317293,0.5,0.00865270456380301,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
8878-RYUKI,0.45901639344262296,0.2222222222222222,37.900662,-122.052782,0.5454545454545454,0.28378378378378377,0.7231446289257851,0.12941176470588237,0.612200688561371,0.19008274013127485,0.5639440765268579,0.355242768595041,0.22314814814814812,0.20385466441656536,0.5,0.38863085909673745,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-1
8409-WQJUX,0.8852459016393442,0.0,33.881158,-117.854783,0.9090909090909091,0.9594594594594594,0.026805361072214443,0.35294117647058826,0.7514602916715021,0.776116298419155,0.5639440765268579,0.355242768595041,0.02707070707070707,0.5695083952306327,0.5,0.4575200645865983,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7493-TPUWZ,0.9508196721311475,0.0,33.653338,-117.178271,0.09090909090909091,0.3783783783783784,0.7531506301260251,0.23529411764705882,0.33246429471813943,0.16445756679301102,0.5639440765268579,0.355242768595041,0.3063552188552188,0.2101099015051037,1.0,0.13361827420810182,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1135-HIORI,0.45901639344262296,0.0,37.873283,-121.292034,0.0,0.0945945945945946,0.616123224644929,0.3176470588235294,0.4813425979652626,0.058022094850697974,0.5639440765268579,0.355242768595041,0.0691358024691358,0.062384282295170256,0.75,0.04838296053568884,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
6230-BSUXY,0.2459016393442623,0.0,33.60693,-117.644253,0.0,0.0,0.04480896179235847,0.07058823529411765,0.5299988395033075,0.005928168623463068,0.5639440765268579,0.37276462323874204,0.0006285072951739619,0.2516841893545393,0.5,0.4390653939307594,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
9667-EQRXU,0.45901639344262296,0.0,33.867593,-118.080637,0.18181818181818182,0.7972972972972973,0.4590918183636727,0.17647058823529413,0.8607403968898688,0.7304012203013773,0.6852980132450334,0.35524276859504217,0.38636363636363635,0.640062953776474,0.5,0.1557486821484542,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2014-MKGMH,0.45901639344262296,0.0,33.848733,-117.788357,0.0,0.04054054054054054,0.9671934386877376,0.2823529411764706,0.7142276894510851,0.03782818711287787,0.5639440765268579,0.355242768595041,0.0542648709315376,0.0433384233791995,0.5,0.34478795649902644,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1270-XKUCC,0.3442622950819672,0.2222222222222222,37.252057,-119.95783,0.09090909090909091,0.06756756756756757,0.12962592518503702,0.0,0.04355730919500216,0.011607885735416473,0.5639440765268579,0.355242768595041,0.01090909090909091,0.011441731797510951,0.5,0.009232084342498932,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,-1
7207-RMRDB,0.8688524590163934,0.0,32.961064,-117.134917,0.09090909090909091,0.43243243243243246,0.5557111422284456,0.09411764705882353,0.7654829600402305,0.35819196634926503,0.5639440765268579,0.355242768595041,0.25722222222222224,0.33458242947387434,0.5,0.448534929002232,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5
1934-SJVJK,0.2459016393442623,0.2222222222222222,34.008293,-118.346766,0.0,0.10810810810810811,0.5529105821164233,0.3411764705882353,0.33609918378399295,0.05375797356013682,0.5639440765268579,0.35524276859504084,0.06979797979797979,0.05949583458075695,0.5,0.29303319561191055,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
7077-XJMET,0.45901639344262296,0.0,33.362575,-117.299644,0.0,0.9459459459459459,0.09781956391278254,0.0,0.08707593516691814,0.18902537672182676,0.5639440765268579,0.355242768595041,0.09741582491582491,0.16561576453548177,0.75,0.19625777651137388,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1455-UGQVH,0.9836065573770492,0.0,34.213049,-118.317651,0.09090909090909091,0.3918918918918919,0.9605921184236847,0.2823529411764706,0.8331786004409888,0.3496983914209115,0.5639440765268579,0.355242768595041,0.4042087542087542,0.36267747562715447,1.0,0.24582799069193143,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,-1
